,Date,CCI
183,2008-07-02,98.79094
184,2008-07-03,101.6327
185,2008-07-04,101.2567
186,2008-07-05,101.0244
187,2008-07-06,100.8603
188,2008-07-07,100.64
189,2008-07-08,100.2584
190,2008-07-09,99.75616
191,2008-07-10,99.17706
192,2008-07-11,98.54736
193,2008-07-12,97.93132
194,2008-07-13,97.41141
195,2008-07-14,97.0547
196,2008-07-15,96.7832
197,2008-07-16,96.51285
198,2008-07-17,96.20716999999999
199,2008-07-18,95.92989
200,2008-07-19,95.81329000000001
201,2008-07-20,95.99803
202,2008-07-21,96.41253
203,2008-07-22,97.01153000000001
204,2008-07-23,97.78506999999999
205,2008-07-24,98.5829
206,2008-07-25,99.22336
207,2008-07-26,99.57799999999999
208,2008-07-27,99.81361
209,2008-07-28,100.1515
210,2008-07-29,100.74600000000001
211,2008-07-30,101.4603
212,2008-07-31,102.0886
213,2008-08-01,102.4579
214,2008-08-02,102.6157
215,2008-08-03,102.5952
216,2008-08-04,102.3913
217,2008-08-05,102.1147
218,2008-08-06,101.8764
219,2008-08-07,101.7442
220,2008-08-08,101.661
221,2008-08-09,101.5391
222,2008-08-10,101.3055
223,2008-08-11,100.9852
224,2008-08-12,100.6014
225,2008-08-13,100.1614
226,2008-08-14,99.70695
227,2008-08-15,99.28699
228,2008-08-16,98.94575
229,2008-08-17,98.67571
230,2008-08-18,98.4926
231,2008-08-19,98.43909000000001
232,2008-08-20,98.50159000000001
233,2008-08-21,98.69973
234,2008-08-22,99.05968
235,2008-08-23,99.45206999999999
236,2008-08-24,99.70411
237,2008-08-25,99.67936999999999
238,2008-08-26,99.49795
239,2008-08-27,99.30783000000001
240,2008-08-28,99.21306
241,2008-08-29,99.21053
242,2008-08-30,99.29601
243,2008-08-31,99.478
244,2008-09-01,99.70355
245,2008-09-02,99.9178
246,2008-09-03,100.0802
247,2008-09-04,100.1917
248,2008-09-05,100.2465
249,2008-09-06,100.2346
250,2008-09-07,100.2008
251,2008-09-08,100.1991
252,2008-09-09,100.2698
253,2008-09-10,100.3836
254,2008-09-11,100.5037
255,2008-09-12,100.6056
256,2008-09-13,100.6893
257,2008-09-14,100.7574
258,2008-09-15,100.8104
259,2008-09-16,100.8581
260,2008-09-17,100.9055
261,2008-09-18,100.9429
262,2008-09-19,100.9376
263,2008-09-20,100.8283
264,2008-09-21,100.5617
265,2008-09-22,100.2334
266,2008-09-23,99.96935
267,2008-09-24,99.86865999999999
268,2008-09-25,99.88183000000001
269,2008-09-26,99.95068
270,2008-09-27,100.0341
271,2008-09-28,100.0782
272,2008-09-29,100.01
273,2008-09-30,99.77054
274,2008-10-01,99.4597
275,2008-10-02,99.20509
276,2008-10-03,99.10152
277,2008-10-04,99.09456999999999
278,2008-10-05,99.1174
279,2008-10-06,99.131
280,2008-10-07,99.13450999999999
281,2008-10-08,99.14123000000001
282,2008-10-09,99.1646
283,2008-10-10,99.20106
284,2008-10-11,99.24629
285,2008-10-12,99.29857
286,2008-10-13,99.35311
287,2008-10-14,99.40776
288,2008-10-15,99.46636
289,2008-10-16,99.54203000000001
290,2008-10-17,99.65736
291,2008-10-18,99.82755
292,2008-10-19,100.00399999999999
293,2008-10-20,100.1186
294,2008-10-21,100.1223
295,2008-10-22,100.0844
296,2008-10-23,100.1004
297,2008-10-24,100.2399
298,2008-10-25,100.441
299,2008-10-26,100.6198
300,2008-10-27,100.7164
301,2008-10-28,100.7649
302,2008-10-29,100.814
303,2008-10-30,100.895
304,2008-10-31,100.9898
305,2008-11-01,101.0627
306,2008-11-02,101.0771
307,2008-11-03,101.0352
308,2008-11-04,100.9284
309,2008-11-05,100.7443
310,2008-11-06,100.5382
311,2008-11-07,100.3795
312,2008-11-08,100.3207
313,2008-11-09,100.3179
314,2008-11-10,100.3167
315,2008-11-11,100.2824
316,2008-11-12,100.2283
317,2008-11-13,100.178
318,2008-11-14,100.1488
319,2008-11-15,100.1307
320,2008-11-16,100.1049
321,2008-11-17,100.052
322,2008-11-18,99.96699
323,2008-11-19,99.84134
324,2008-11-20,99.67591999999999
325,2008-11-21,99.53532
326,2008-11-22,99.49852
327,2008-11-23,99.58466
328,2008-11-24,99.57513
329,2008-11-25,99.12838
330,2008-11-26,97.99046
331,2008-11-27,96.64265999999999
332,2008-11-28,95.76409
333,2008-11-29,95.90406
334,2008-11-30,96.68525
335,2008-12-01,97.68735
336,2008-12-02,98.85503
337,2008-12-03,98.52452
338,2008-12-04,98.23977
339,2008-12-05,97.86063
340,2008-12-06,97.36661
341,2008-12-07,96.85622
342,2008-12-08,96.63204
343,2008-12-09,96.65953
344,2008-12-10,96.76194
345,2008-12-11,96.85576999999999
346,2008-12-12,97.0236
347,2008-12-13,96.95286999999999
348,2008-12-14,96.84891999999999
349,2008-12-15,96.74619
350,2008-12-16,96.84586999999999
351,2008-12-17,97.23886
352,2008-12-18,97.63084
353,2008-12-19,97.91326
354,2008-12-20,98.03426999999999
355,2008-12-21,98.15446999999999
356,2008-12-22,98.61353000000001
357,2008-12-23,99.19655999999999
358,2008-12-24,99.69745
359,2008-12-25,99.94929
360,2008-12-26,100.0245
361,2008-12-27,99.80799999999999
362,2008-12-28,99.44726
363,2008-12-29,99.0435
364,2008-12-30,98.66166
365,2008-12-31,98.44211999999999
366,2009-01-01,98.44211999999999
367,2009-01-02,98.44211999999999
368,2009-01-03,98.44211999999999
369,2009-01-04,98.44211999999999
370,2009-01-05,98.44211999999999
371,2009-01-06,98.44211999999999
372,2009-01-07,98.44211999999999
373,2009-01-08,98.44211999999999
374,2009-01-09,98.44211999999999
375,2009-01-10,98.44211999999999
376,2009-01-11,98.44211999999999
377,2009-01-12,98.44211999999999
378,2009-01-13,98.44211999999999
379,2009-01-14,98.44211999999999
380,2009-01-15,98.44211999999999
381,2009-01-16,98.44211999999999
382,2009-01-17,98.44211999999999
383,2009-01-18,98.44211999999999
384,2009-01-19,98.44211999999999
385,2009-01-20,98.44211999999999
386,2009-01-21,98.44211999999999
387,2009-01-22,98.44211999999999
388,2009-01-23,98.44211999999999
389,2009-01-24,98.44211999999999
390,2009-01-25,98.44211999999999
391,2009-01-26,98.44211999999999
392,2009-01-27,98.44211999999999
393,2009-01-28,98.44211999999999
394,2009-01-29,98.44211999999999
395,2009-01-30,98.44211999999999
396,2009-01-31,98.44211999999999
397,2009-02-01,98.42747
398,2009-02-02,98.54839
399,2009-02-03,98.63828000000001
400,2009-02-04,98.8089
401,2009-02-05,98.92241999999999
402,2009-02-06,98.74202
403,2009-02-07,98.49027
404,2009-02-08,98.29928000000001
405,2009-02-09,98.14104
406,2009-02-10,98.01849
407,2009-02-11,98.03609
408,2009-02-12,97.99653
409,2009-02-13,97.79215
410,2009-02-14,97.38605
411,2009-02-15,97.07491
412,2009-02-16,96.8726
413,2009-02-17,96.58775
414,2009-02-18,96.55178000000001
415,2009-02-19,96.88139
416,2009-02-20,97.48528
417,2009-02-21,98.14352
418,2009-02-22,98.54632
419,2009-02-23,98.77505
420,2009-02-24,98.66577
421,2009-02-25,98.2523
422,2009-02-26,97.81714000000001
423,2009-02-27,97.31170999999999
424,2009-02-28,96.96679
425,2009-03-01,96.86317
426,2009-03-02,96.89686
427,2009-03-03,96.88261
428,2009-03-04,96.81246
429,2009-03-05,96.63618000000001
430,2009-03-06,96.41911999999999
431,2009-03-07,96.22639000000001
432,2009-03-08,96.36909
433,2009-03-09,96.86672
434,2009-03-10,97.45063
435,2009-03-11,97.7674
436,2009-03-12,97.72969
437,2009-03-13,97.5209
438,2009-03-14,97.54515
439,2009-03-15,97.67213000000001
440,2009-03-16,97.76783
441,2009-03-17,97.80131
442,2009-03-18,97.71974
443,2009-03-19,97.61944
444,2009-03-20,97.56453
445,2009-03-21,97.59957
446,2009-03-22,97.60004
447,2009-03-23,97.55856
448,2009-03-24,97.61369
449,2009-03-25,97.85769
450,2009-03-26,98.22299
451,2009-03-27,98.5887
452,2009-03-28,98.91192
453,2009-03-29,99.09572
454,2009-03-30,99.16253
455,2009-03-31,99.09957
456,2009-04-01,99.05490999999999
457,2009-04-02,99.0499
458,2009-04-03,99.22832
459,2009-04-04,99.48163000000001
460,2009-04-05,99.67953
461,2009-04-06,99.82561
462,2009-04-07,99.83019
463,2009-04-08,99.71486999999999
464,2009-04-09,99.4034
465,2009-04-10,99.15836
466,2009-04-11,99.16230999999999
467,2009-04-12,99.32471
468,2009-04-13,99.33631
469,2009-04-14,99.32478
470,2009-04-15,99.37563
471,2009-04-16,99.54375
472,2009-04-17,99.74423
473,2009-04-18,99.96387
474,2009-04-19,100.0607
475,2009-04-20,100.012
476,2009-04-21,99.93370999999999
477,2009-04-22,99.98383000000001
478,2009-04-23,100.2649
479,2009-04-24,100.7449
480,2009-04-25,101.2389
481,2009-04-26,101.2508
482,2009-04-27,100.9687
483,2009-04-28,100.7272
484,2009-04-29,100.735
485,2009-04-30,100.965
486,2009-05-01,101.0891
487,2009-05-02,100.9773
488,2009-05-03,100.7208
489,2009-05-04,100.5094
490,2009-05-05,100.275
491,2009-05-06,100.0485
492,2009-05-07,99.84413
493,2009-05-08,99.71072
494,2009-05-09,99.46829
495,2009-05-10,99.10463
496,2009-05-11,98.78396
497,2009-05-12,98.33424000000001
498,2009-05-13,98.06442
499,2009-05-14,98.33787
500,2009-05-15,98.7905
501,2009-05-16,99.13821999999999
502,2009-05-17,99.36688000000001
503,2009-05-18,99.61834
504,2009-05-19,99.87408
505,2009-05-20,100.1712
506,2009-05-21,100.4051
507,2009-05-22,100.6165
508,2009-05-23,100.6408
509,2009-05-24,100.5101
510,2009-05-25,100.2242
511,2009-05-26,99.96942
512,2009-05-27,99.58623
513,2009-05-28,98.76566
514,2009-05-29,97.92912
515,2009-05-30,97.85126
516,2009-05-31,98.27645
517,2009-06-01,98.66846
518,2009-06-02,98.89535
519,2009-06-03,98.95430999999999
520,2009-06-04,98.77396999999999
521,2009-06-05,101.7849
522,2009-06-06,101.7527
523,2009-06-07,101.8316
524,2009-06-08,101.9809
525,2009-06-09,101.9643
526,2009-06-10,101.8198
527,2009-06-11,101.664
528,2009-06-12,101.7303
529,2009-06-13,101.7293
530,2009-06-14,101.4893
531,2009-06-15,101.0816
532,2009-06-16,100.6711
533,2009-06-17,100.0399
534,2009-06-18,99.31581
535,2009-06-19,98.96703000000001
536,2009-06-20,99.02245
537,2009-06-21,99.24371
538,2009-06-22,99.42345
539,2009-06-23,99.48250999999999
540,2009-06-24,99.5732
541,2009-06-25,99.50726
542,2009-06-26,99.46110999999999
543,2009-06-27,99.44048000000001
544,2009-06-28,99.55645
545,2009-06-29,99.83378
546,2009-06-30,100.1481
547,2009-07-01,100.3907
548,2009-07-02,100.3665
549,2009-07-03,100.2239
550,2009-07-04,100.1071
551,2009-07-05,100.1042
552,2009-07-06,99.88667
553,2009-07-07,99.66718
554,2009-07-08,99.53282
555,2009-07-09,99.46996999999999
556,2009-07-10,99.46327
557,2009-07-11,99.54081
558,2009-07-12,99.46239
559,2009-07-13,99.17266
560,2009-07-14,98.86189
561,2009-07-15,98.8665
562,2009-07-16,98.98924
563,2009-07-17,99.13143000000001
564,2009-07-18,99.11711
565,2009-07-19,99.1169
566,2009-07-20,99.04321
567,2009-07-21,98.81584000000001
568,2009-07-22,98.48865
569,2009-07-23,98.53003000000001
570,2009-07-24,98.7173
571,2009-07-25,98.85596
572,2009-07-26,98.76926999999999
573,2009-07-27,98.56647
574,2009-07-28,98.4818
575,2009-07-29,98.52901
576,2009-07-30,98.51515
577,2009-07-31,98.40034
578,2009-08-01,98.27614
579,2009-08-02,98.2328
580,2009-08-03,98.23576
581,2009-08-04,98.29285
582,2009-08-05,98.46893
583,2009-08-06,98.61669
584,2009-08-07,98.7134
585,2009-08-08,98.71323000000001
586,2009-08-09,98.85739000000001
587,2009-08-10,98.98436
588,2009-08-11,99.11106
589,2009-08-12,99.23508000000001
590,2009-08-13,99.29647
591,2009-08-14,99.44279
592,2009-08-15,99.59634
593,2009-08-16,99.6439
594,2009-08-17,99.76075
595,2009-08-18,99.95634
596,2009-08-19,100.0989
597,2009-08-20,100.1973
598,2009-08-21,100.1353
599,2009-08-22,99.92583
600,2009-08-23,99.88024
601,2009-08-24,99.95035
602,2009-08-25,100.1634
603,2009-08-26,100.3572
604,2009-08-27,100.4274
605,2009-08-28,100.3809
606,2009-08-29,100.4426
607,2009-08-30,100.5717
608,2009-08-31,100.7176
609,2009-09-01,100.6737
610,2009-09-02,100.48
611,2009-09-03,100.2717
612,2009-09-04,100.1729
613,2009-09-05,100.1859
614,2009-09-06,100.3967
615,2009-09-07,100.6607
616,2009-09-08,100.8703
617,2009-09-09,100.9554
618,2009-09-10,100.9749
619,2009-09-11,101.0671
620,2009-09-12,101.1647
621,2009-09-13,101.1854
622,2009-09-14,101.2178
623,2009-09-15,101.2704
624,2009-09-16,101.2925
625,2009-09-17,101.3337
626,2009-09-18,101.3095
627,2009-09-19,101.2433
628,2009-09-20,101.273
629,2009-09-21,101.3807
630,2009-09-22,101.3455
631,2009-09-23,101.2727
632,2009-09-24,101.2398
633,2009-09-25,101.2633
634,2009-09-26,101.2782
635,2009-09-27,101.32700000000001
636,2009-09-28,101.4739
637,2009-09-29,101.6855
638,2009-09-30,101.7545
639,2009-10-01,101.7602
640,2009-10-02,101.8227
641,2009-10-03,101.9379
642,2009-10-04,101.986
643,2009-10-05,101.9876
644,2009-10-06,102.0734
645,2009-10-07,102.1639
646,2009-10-08,102.2554
647,2009-10-09,102.2408
648,2009-10-10,102.119
649,2009-10-11,102.0446
650,2009-10-12,101.9724
651,2009-10-13,101.9263
652,2009-10-14,101.8947
653,2009-10-15,102.0002
654,2009-10-16,102.1951
655,2009-10-17,102.227
656,2009-10-18,102.0982
657,2009-10-19,102.1218
658,2009-10-20,102.3086
659,2009-10-21,102.4132
660,2009-10-22,102.3844
661,2009-10-23,102.26100000000001
662,2009-10-24,102.0762
663,2009-10-25,101.9989
664,2009-10-26,101.9347
665,2009-10-27,101.7449
666,2009-10-28,101.2399
667,2009-10-29,100.2628
668,2009-10-30,98.80516999999999
669,2009-10-31,98.24946
670,2009-11-01,98.49303
671,2009-11-02,98.92822
672,2009-11-03,99.03026
673,2009-11-04,98.82415999999999
674,2009-11-05,98.6235
675,2009-11-06,99.48261
676,2009-11-07,99.98271
677,2009-11-08,100.4146
678,2009-11-09,100.4407
679,2009-11-10,100.059
680,2009-11-11,99.64928
681,2009-11-12,99.7228
682,2009-11-13,100.0181
683,2009-11-14,100.1086
684,2009-11-15,99.86183
685,2009-11-16,99.47001999999999
686,2009-11-17,98.96741999999999
687,2009-11-18,98.52473
688,2009-11-19,98.19744
689,2009-11-20,98.34429
690,2009-11-21,98.7138
691,2009-11-22,99.10023000000001
692,2009-11-23,99.14438
693,2009-11-24,99.0419
694,2009-11-25,99.10993
695,2009-11-26,99.20835
696,2009-11-27,99.45026999999999
697,2009-11-28,99.81168000000001
698,2009-11-29,99.86516999999999
699,2009-11-30,99.6836
700,2009-12-01,99.59201999999999
701,2009-12-02,99.57066
702,2009-12-03,99.63854
703,2009-12-04,99.6558
704,2009-12-05,99.71809
705,2009-12-06,99.55542
706,2009-12-07,99.22407
707,2009-12-08,99.02595
708,2009-12-09,98.96417
709,2009-12-10,99.0628
710,2009-12-11,99.08799
711,2009-12-12,98.91168
712,2009-12-13,98.51066999999999
713,2009-12-14,97.8753
714,2009-12-15,97.43486999999999
715,2009-12-16,97.08728
716,2009-12-17,96.90714
717,2009-12-18,96.90945
718,2009-12-19,96.8648
719,2009-12-20,96.83234
720,2009-12-21,96.71781
721,2009-12-22,96.33035
722,2009-12-23,96.17823
723,2009-12-24,96.15333000000001
724,2009-12-25,96.04817
725,2009-12-26,95.65383
726,2009-12-27,95.37598
727,2009-12-28,95.29115999999999
728,2009-12-29,95.59496999999999
729,2009-12-30,95.93269000000001
730,2009-12-31,96.14156
731,2010-01-01,96.14156
732,2010-01-02,96.14156
733,2010-01-03,96.14156
734,2010-01-04,96.14156
735,2010-01-05,96.14156
736,2010-01-06,96.14156
737,2010-01-07,96.14156
738,2010-01-08,96.14156
739,2010-01-09,96.14156
740,2010-01-10,96.14156
741,2010-01-11,96.14156
742,2010-01-12,96.14156
743,2010-01-13,96.14156
744,2010-01-14,96.14156
745,2010-01-15,96.14156
746,2010-01-16,96.14156
747,2010-01-17,96.14156
748,2010-01-18,96.14156
749,2010-01-19,96.14156
750,2010-01-20,96.14156
751,2010-01-21,96.14156
752,2010-01-22,96.14156
753,2010-01-23,96.14156
754,2010-01-24,96.14156
755,2010-01-25,96.14156
756,2010-01-26,96.14156
757,2010-01-27,96.14156
758,2010-01-28,96.14156
759,2010-01-29,96.14156
760,2010-01-30,96.14156
761,2010-01-31,96.14156
762,2010-02-01,96.10776
763,2010-02-02,96.04398
764,2010-02-03,96.2071
765,2010-02-04,96.62122
766,2010-02-05,97.13364
767,2010-02-06,97.43853
768,2010-02-07,97.61066
769,2010-02-08,97.6789
770,2010-02-09,97.86758
771,2010-02-10,98.01743
772,2010-02-11,98.22405
773,2010-02-12,98.59074
774,2010-02-13,99.0705
775,2010-02-14,99.51295999999999
776,2010-02-15,99.79281999999999
777,2010-02-16,99.87826
778,2010-02-17,99.98895
779,2010-02-18,100.243
780,2010-02-19,100.6925
781,2010-02-20,101.0444
782,2010-02-21,101.1852
783,2010-02-22,101.1931
784,2010-02-23,101.0028
785,2010-02-24,100.8847
786,2010-02-25,101.0746
787,2010-02-26,101.5766
788,2010-02-27,102.0943
789,2010-02-28,102.3801
790,2010-03-01,102.3019
791,2010-03-02,102.0922
792,2010-03-03,102.1342
793,2010-03-04,102.2474
794,2010-03-05,102.3506
795,2010-03-06,102.2767
796,2010-03-07,102.0818
797,2010-03-08,101.9741
798,2010-03-09,102.0706
799,2010-03-10,102.3344
800,2010-03-11,102.5755
801,2010-03-12,102.7222
802,2010-03-13,102.7508
803,2010-03-14,102.684
804,2010-03-15,102.6116
805,2010-03-16,102.5626
806,2010-03-17,102.5289
807,2010-03-18,102.4166
808,2010-03-19,102.3236
809,2010-03-20,102.4326
810,2010-03-21,102.7394
811,2010-03-22,102.8949
812,2010-03-23,102.9689
813,2010-03-24,103.0271
814,2010-03-25,103.0813
815,2010-03-26,103.1285
816,2010-03-27,103.0724
817,2010-03-28,103.0171
818,2010-03-29,102.8603
819,2010-03-30,102.7871
820,2010-03-31,102.794
821,2010-04-01,102.9324
822,2010-04-02,103.2043
823,2010-04-03,103.4729
824,2010-04-04,103.6528
825,2010-04-05,103.73299999999999
826,2010-04-06,103.8408
827,2010-04-07,104.0154
828,2010-04-08,104.1729
829,2010-04-09,104.1754
830,2010-04-10,104.1595
831,2010-04-11,104.0722
832,2010-04-12,103.9295
833,2010-04-13,103.7578
834,2010-04-14,103.6642
835,2010-04-15,103.521
836,2010-04-16,103.4245
837,2010-04-17,103.5217
838,2010-04-18,103.5235
839,2010-04-19,103.4096
840,2010-04-20,103.1595
841,2010-04-21,102.9395
842,2010-04-22,102.8658
843,2010-04-23,102.9572
844,2010-04-24,103.0871
845,2010-04-25,103.038
846,2010-04-26,102.8582
847,2010-04-27,102.7409
848,2010-04-28,102.7656
849,2010-04-29,102.7968
850,2010-04-30,102.5563
851,2010-05-01,102.0305
852,2010-05-02,101.1992
853,2010-05-03,100.2701
854,2010-05-04,100.2665
855,2010-05-05,100.575
856,2010-05-06,100.7976
857,2010-05-07,100.6386
858,2010-05-08,100.0949
859,2010-05-09,99.12878
860,2010-05-10,98.91455
861,2010-05-11,98.64005
862,2010-05-12,98.31706
863,2010-05-13,97.88488000000001
864,2010-05-14,97.43433
865,2010-05-15,97.05139
866,2010-05-16,96.76308
867,2010-05-17,96.58403
868,2010-05-18,96.49645
869,2010-05-19,96.32077
870,2010-05-20,96.11164000000001
871,2010-05-21,95.91305
872,2010-05-22,95.85538000000001
873,2010-05-23,96.01762
874,2010-05-24,96.45689
875,2010-05-25,97.10240999999999
876,2010-05-26,97.7927
877,2010-05-27,98.387
878,2010-05-28,98.85982
879,2010-05-29,99.15524
880,2010-05-30,99.30273000000001
881,2010-05-31,99.34602
882,2010-06-01,99.30776999999999
883,2010-06-02,99.25832
884,2010-06-03,99.35403000000001
885,2010-06-04,99.52225
886,2010-06-05,99.70205
887,2010-06-06,99.8441
888,2010-06-07,99.92724
889,2010-06-08,99.95647
890,2010-06-09,99.90791
891,2010-06-10,99.78366
892,2010-06-11,99.66036
893,2010-06-12,99.64524
894,2010-06-13,99.71906
895,2010-06-14,99.77933
896,2010-06-15,99.70656
897,2010-06-16,99.36015
898,2010-06-17,98.70716
899,2010-06-18,98.02859000000001
900,2010-06-19,97.8155
901,2010-06-20,97.96177
902,2010-06-21,98.25758
903,2010-06-22,98.52349
904,2010-06-23,98.76307
905,2010-06-24,98.92509
906,2010-06-25,99.02834
907,2010-06-26,99.1398
908,2010-06-27,99.24331
909,2010-06-28,99.29635999999999
910,2010-06-29,99.32276999999999
911,2010-06-30,99.33162
912,2010-07-01,99.34691
913,2010-07-02,99.34264
914,2010-07-03,99.33965
915,2010-07-04,99.35384
916,2010-07-05,99.34309
917,2010-07-06,99.33324
918,2010-07-07,99.40075999999999
919,2010-07-08,99.62659000000001
920,2010-07-09,100.0567
921,2010-07-10,100.4199
922,2010-07-11,100.6234
923,2010-07-12,100.6692
924,2010-07-13,100.6196
925,2010-07-14,100.4666
926,2010-07-15,100.3498
927,2010-07-16,100.3174
928,2010-07-17,100.3585
929,2010-07-18,100.1833
930,2010-07-19,100.023
931,2010-07-20,99.73971999999999
932,2010-07-21,99.37914
933,2010-07-22,99.00548
934,2010-07-23,98.75365
935,2010-07-24,98.75433000000001
936,2010-07-25,99.02146
937,2010-07-26,99.33936
938,2010-07-27,99.52826
939,2010-07-28,99.49082
940,2010-07-29,99.33159
941,2010-07-30,99.14213000000001
942,2010-07-31,99.02011999999999
943,2010-08-01,99.06255
944,2010-08-02,99.23546999999999
945,2010-08-03,99.49973
946,2010-08-04,99.6941
947,2010-08-05,99.77568000000001
948,2010-08-06,99.76561
949,2010-08-07,99.72363
950,2010-08-08,99.67399999999999
951,2010-08-09,99.67551999999999
952,2010-08-10,99.70297
953,2010-08-11,99.8138
954,2010-08-12,99.92443
955,2010-08-13,99.92371
956,2010-08-14,99.81452
957,2010-08-15,99.65853
958,2010-08-16,99.62923
959,2010-08-17,99.63535
960,2010-08-18,99.6865
961,2010-08-19,99.77498
962,2010-08-20,99.85262
963,2010-08-21,99.93857
964,2010-08-22,99.98555999999999
965,2010-08-23,99.93414
966,2010-08-24,99.88994
967,2010-08-25,100.0069
968,2010-08-26,100.1389
969,2010-08-27,100.2558
970,2010-08-28,100.3389
971,2010-08-29,100.3484
972,2010-08-30,100.3369
973,2010-08-31,100.3272
974,2010-09-01,100.352
975,2010-09-02,100.3797
976,2010-09-03,100.4574
977,2010-09-04,100.5437
978,2010-09-05,100.5984
979,2010-09-06,100.6089
980,2010-09-07,100.5915
981,2010-09-08,100.5526
982,2010-09-09,100.5062
983,2010-09-10,100.4571
984,2010-09-11,100.4186
985,2010-09-12,100.3781
986,2010-09-13,100.3352
987,2010-09-14,100.2865
988,2010-09-15,100.2402
989,2010-09-16,100.1807
990,2010-09-17,100.115
991,2010-09-18,100.0198
992,2010-09-19,99.87978000000001
993,2010-09-20,99.72617
994,2010-09-21,99.5527
995,2010-09-22,99.38516
996,2010-09-23,99.17446
997,2010-09-24,98.93619
998,2010-09-25,98.68095
999,2010-09-26,98.45643000000001
1000,2010-09-27,98.35031
1001,2010-09-28,98.5186
1002,2010-09-29,98.87125
1003,2010-09-30,99.07200999999999
1004,2010-10-01,98.88669
1005,2010-10-02,98.09447
1006,2010-10-03,96.67324
1007,2010-10-04,95.39556999999999
1008,2010-10-05,95.14749
1009,2010-10-06,95.59912
1010,2010-10-07,96.12553
1011,2010-10-08,96.58856999999999
1012,2010-10-09,97.11877
1013,2010-10-10,97.59628000000001
1014,2010-10-11,99.81571
1015,2010-10-12,99.53721
1016,2010-10-13,99.24450999999999
1017,2010-10-14,98.88076
1018,2010-10-15,98.46359
1019,2010-10-16,98.04205
1020,2010-10-17,97.79333000000001
1021,2010-10-18,97.79126
1022,2010-10-19,97.79406999999999
1023,2010-10-20,97.61938
1024,2010-10-21,97.40273
1025,2010-10-22,97.16841
1026,2010-10-23,97.00523000000001
1027,2010-10-24,96.97400999999999
1028,2010-10-25,97.12849
1029,2010-10-26,97.47534
1030,2010-10-27,97.8842
1031,2010-10-28,98.29030999999999
1032,2010-10-29,98.62687
1033,2010-10-30,98.93079
1034,2010-10-31,99.24895
1035,2010-11-01,99.49733
1036,2010-11-02,99.64343000000001
1037,2010-11-03,99.71726
1038,2010-11-04,99.76309
1039,2010-11-05,99.75864
1040,2010-11-06,99.72864
1041,2010-11-07,99.65016999999999
1042,2010-11-08,99.49854
1043,2010-11-09,99.44254000000001
1044,2010-11-10,99.49535
1045,2010-11-11,99.58521999999999
1046,2010-11-12,99.60964
1047,2010-11-13,99.61824
1048,2010-11-14,99.63977
1049,2010-11-15,99.59007
1050,2010-11-16,99.5154
1051,2010-11-17,99.45501999999999
1052,2010-11-18,99.33293
1053,2010-11-19,99.21642
1054,2010-11-20,99.22768
1055,2010-11-21,99.21415999999999
1056,2010-11-22,99.01588000000001
1057,2010-11-23,98.65273
1058,2010-11-24,98.34716999999999
1059,2010-11-25,98.16388
1060,2010-11-26,98.12012
1061,2010-11-27,98.15333000000001
1062,2010-11-28,98.26365
1063,2010-11-29,98.38490999999999
1064,2010-11-30,98.43411
1065,2010-12-01,98.37392
1066,2010-12-02,98.32413000000001
1067,2010-12-03,98.26086
1068,2010-12-04,98.13145
1069,2010-12-05,97.92505
1070,2010-12-06,97.70759
1071,2010-12-07,97.60635
1072,2010-12-08,97.63609
1073,2010-12-09,97.73053
1074,2010-12-10,97.88929
1075,2010-12-11,98.01109
1076,2010-12-12,98.10629
1077,2010-12-13,98.20924000000001
1078,2010-12-14,98.33369
1079,2010-12-15,98.52888
1080,2010-12-16,98.78373
1081,2010-12-17,99.0071
1082,2010-12-18,99.17421999999999
1083,2010-12-19,99.27512
1084,2010-12-20,99.35497
1085,2010-12-21,99.46672
1086,2010-12-22,99.59674
1087,2010-12-23,99.72534
1088,2010-12-24,99.92933000000001
1089,2010-12-25,100.1259
1090,2010-12-26,100.2391
1091,2010-12-27,100.2436
1092,2010-12-28,100.1658
1093,2010-12-29,100.0569
1094,2010-12-30,99.94925
1095,2010-12-31,99.88367
1096,2011-01-01,99.88367
1097,2011-01-02,99.88367
1098,2011-01-03,99.88367
1099,2011-01-04,99.88367
1100,2011-01-05,99.88367
1101,2011-01-06,99.88367
1102,2011-01-07,99.88367
1103,2011-01-08,99.88367
1104,2011-01-09,99.88367
1105,2011-01-10,99.88367
1106,2011-01-11,99.88367
1107,2011-01-12,99.88367
1108,2011-01-13,99.88367
1109,2011-01-14,99.88367
1110,2011-01-15,99.88367
1111,2011-01-16,99.88367
1112,2011-01-17,99.88367
1113,2011-01-18,99.88367
1114,2011-01-19,99.88367
1115,2011-01-20,99.88367
1116,2011-01-21,99.88367
1117,2011-01-22,99.88367
1118,2011-01-23,99.88367
1119,2011-01-24,99.88367
1120,2011-01-25,99.88367
1121,2011-01-26,99.88367
1122,2011-01-27,99.88367
1123,2011-01-28,99.88367
1124,2011-01-29,99.88367
1125,2011-01-30,99.88367
1126,2011-01-31,99.88367
1127,2011-02-01,99.86754
1128,2011-02-02,99.97437
1129,2011-02-03,100.1675
1130,2011-02-04,100.3654
1131,2011-02-05,100.4908
1132,2011-02-06,100.5222
1133,2011-02-07,100.4586
1134,2011-02-08,100.3881
1135,2011-02-09,100.3159
1136,2011-02-10,100.321
1137,2011-02-11,100.4043
1138,2011-02-12,100.6137
1139,2011-02-13,100.8609
